bien_id,com_code,bien_type,bien_carrez_1,bien_surfbat,bien_numpieces
78133AC2763,78133,Maison,149.03,145,5
78481AL3222,78481,Appartement,52.61,52,3
78123AI639431,78123,Appartement,42.92,42,2
78138AM30841,78138,Appartement,77.94,78,4
78015AT5971016,78015,Appartement,23.22,23,1
78672AO2771,78672,Appartement,98.24,99,4
78382AD10043,78382,Appartement,21.14,21,1
78123AK91231,78123,Appartement,42.24,42,2
78642AE191160,78642,Appartement,56.24,56,3
78498AM18365,78498,Appartement,46.93,47,3
78498BE21836,78498,Appartement,79.8,80,4
78367C85854,78367,Appartement,94.35,96,4
78382AD100444,78382,Appartement,19.47,19,1
78642AI377,78642,Appartement,62.37,63,3
78466AI3025,78466,Maison,103.59,78,4
78367D3741307,78367,Appartement,99.2,104,4
78172AR14720,78172,Appartement,57.78,57,3
78401AC2071,78401,Appartement,95.68,96,4
78498BC1511033,78498,Appartement,55.69,62,3
78551AP141161,78551,Appartement,30.85,31,1
78015AM472503,78015,Appartement,57.57,58,3
78015AH665104,78015,Appartement,104.73,110,6
78172AB47623,78172,Maison,90.51,90,4
78643AC1955,78643,Maison,85.31,86,4
78498AS15443,78498,Appartement,63.55,63,4
78466AI3023,78466,Maison,101.48,115,4
78672AP2021,78672,Maison,118.09,101,5
78123AE7443,78123,Appartement,48.57,45,2
78123AI639312,78123,Appartement,50.12,50,2
78498AT10573,78498,Appartement,24.79,28,1
78498AW33,78498,Appartement,69.59,70,3
78498AW367101,78498,Appartement,57.58,57,3
78498AM1651,78498,Appartement,46.56,47,3
78133AB8218,78133,Appartement,105.12,104,5
78624AZ3072,78624,Appartement,106.0,66,3
78401AC1094,78401,Appartement,36.39,29,2
78401AC341,78401,Appartement,18.49,18,1
78401AC747110,78401,Appartement,23.1,23,1
78401AC1704,78401,Appartement,27.21,26,1
78481AN20166,78481,Appartement,53.26,53,3
78551AI105041,78551,Appartement,88.28,90,4
78206AC62026,78206,Maison,75.15,71,4
78551AI1432,78551,Appartement,48.79,49,2
78172AX3578,78172,Appartement,68.38,70,4
78401AC7593,78401,Appartement,56.0,56,3
78551B256236,78551,Appartement,136.12,134,6
78481AC18435,78481,Appartement,65.88,66,2
78551AR1196,78551,Appartement,54.61,55,3
78401AC40818,78401,Appartement,39.56,39,2
78498AT1186,78498,Appartement,40.07,35,2
78672AC5001062,78672,Appartement,78.04,79,3
78624AH285203,78624,Maison,136.31,134,5
78133AB5134,78133,Appartement,76.0,75,3
78138AM30865,78138,Appartement,41.01,40,2
78624AX4752,78624,Maison,90.53,64,3
78466AD3587,78466,Appartement,33.16,33,2
78238AD11822,78238,Appartement,72.63,73,3
78624AX3296,78624,Appartement,28.0,28,1
78466AC15082,78466,Appartement,76.55,78,3
78672AO2741102,78672,Maison,137.15,81,4
78624AX80422,78624,Appartement,36.61,38,2
78466AD24314,78466,Maison,135.03,136,5
78498AX4742,78498,Appartement,43.14,43,2
78123AH86956,78123,Appartement,82.96,80,4
78551AO969255,78551,Maison,98.51,102,5
78551AB27799,78551,Appartement,41.51,46,2
78005BC30521,78005,Appartement,67.27,70,4
78172AW99409,78172,Appartement,55.09,57,3
78005BC109117,78005,Appartement,59.59,60,3
78481AM3273,78481,Appartement,28.06,28,1
78172AC301140,78172,Appartement,71.44,69,4
78172AR517110,78172,Appartement,67.48,67,4
78551AS25503036,78551,Appartement,86.38,78,4
78015AM47291,78015,Maison,112.24,99,5
78498AL6258,78498,Appartement,34.81,34,2
78498AT232,78498,Appartement,62.9,62,3
78498AN5118,78498,Appartement,64.14,71,3
78123AE7442,78123,Appartement,48.95,31,1
78123AI639440,78123,Appartement,98.68,121,5
78367D3741101,78367,Appartement,92.52,95,4
78481AM1146,78481,Appartement,24.1,24,1
78172BM4502,78172,Appartement,67.55,70,3
78440AT361254,78440,Appartement,81.43,81,4
78401AP1616,78401,Maison,102.67,103,6
78172AC301207,78172,Appartement,47.95,46,3
78172AR51724,78172,Appartement,51.67,47,2
78551AC365175,78551,Appartement,138.13,127,6
78172AW9915,78172,Appartement,66.49,70,4
78551AI2254,78551,Appartement,71.94,80,4
78005BM24772,78005,Appartement,77.97,76,4
78367D3741705,78367,Appartement,91.27,93,4
78172AH24211,78172,Appartement,74.17,83,5
78401AE11047,78401,Appartement,41.14,43,2
78481AE3647,78481,Maison,86.87,55,3
78440AO615112,78440,Appartement,82.57,83,4
78172BD6433,78172,Appartement,39.13,40,2
78551AT845137,78551,Appartement,64.76,62,3
78172AX3620,78172,Appartement,20.88,20,1
78172AM994284,78172,Maison,86.72,85,4
78090AA381,78090,Maison,115.3,100,5
78005BC917,78005,Appartement,32.33,30,2
78401AC224,78401,Appartement,48.44,48,2
78481AD10145,78481,Appartement,57.0,57,3
78551AL1341487,78551,Appartement,55.67,53,2
78551AI3165,78551,Appartement,132.94,140,5
78123AP1771,78123,Maison,90.9,81,4
78498AT101123,78498,Appartement,30.73,31,1
78401AO5135,78401,Maison,116.35,82,5
78624AY61329,78624,Maison,138.24,90,7
78238AD15815,78238,Appartement,44.8,91,2
78498AN5023,78498,Appartement,64.52,71,3
78172BE591,78172,Appartement,28.99,30,2
78172AC7161,78172,Maison,75.67,56,4
78172AR14763,78172,Appartement,42.64,42,2
78643AK1472,78643,Maison,63.84,44,2
78123AI7566,78123,Appartement,63.12,63,3
78642AI46363,78642,Appartement,31.73,30,1
78123AI639719,78123,Appartement,37.87,38,2
78551AI38316,78551,Appartement,21.2,22,1
78624AX2551,78624,Appartement,81.68,85,4
78466AC15083,78466,Appartement,64.87,67,4
78642AC22328,78642,Appartement,45.9,46,2
78481AK563511,78481,Appartement,88.6,87,5
78123AM7051005,78123,Appartement,41.18,40,2
78133AB82343,78133,Appartement,19.25,19,1
78624AX8045,78624,Appartement,35.22,45,2
78551AH15313,78551,Appartement,48.16,55,2
78498BD236136,78498,Appartement,72.57,70,4
78551AL1341077,78551,Appartement,92.33,90,3
78498BD79323,78498,Appartement,81.72,80,4
78643AK17721,78643,Maison,89.61,90,5
78642AB2641,78642,Maison,97.34,95,5
78005BM25231,78005,Appartement,74.5,74,4
78551AT83463,78551,Appartement,84.21,85,4
78551AT10833,78551,Maison,145.11,152,6
78551AI1132,78551,Appartement,23.34,25,1
78440AK2325,78440,Appartement,33.21,33,2
78481AL405,78481,Maison,87.0,89,4
78551AD1502,78551,Appartement,116.46,113,6
78401AL3339,78401,Maison,102.0,103,6
78015AS2857,78015,Maison,84.97,97,3
78551AH17913,78551,Appartement,47.09,65,3
78123AI781146,78123,Appartement,78.85,79,4
78498BC151832,78498,Appartement,67.77,72,4
78440AP432313,78440,Appartement,71.92,75,4
78217F2922,78217,Appartement,25.7,25,1
78361AB443,78361,Appartement,35.09,35,2
78118D6261,78118,Maison,24.05,56,3
78402D7201,78402,Appartement,34.7,32,2
78362AB444221,78362,Appartement,79.74,75,4
78310AB70610,78310,Appartement,38.15,79,3
78246G12810,78246,Maison,120.35,111,5
78335AR58210,78335,Appartement,45.55,45,2
78361AL5285,78361,Appartement,38.76,34,2
78314AK385,78314,Appartement,25.37,27,2
78361AH526118,78361,Appartement,39.46,40,2
78402E3791,78402,Maison,41.68,51,3
78362AD3231,78362,Appartement,26.61,27,1
78255C4271,78255,Maison,98.0,94,6
78381AC5727,78381,Maison,69.58,67,3
78361AR62898,78361,Appartement,83.33,82,4
78217F105046,78217,Appartement,60.75,60,3
78362AV76446,78362,Appartement,55.92,56,3
78484S49912,78484,Appartement,43.45,68,3
78057G8252,78057,Maison,49.07,50,3
78361AB669209,78361,Appartement,60.28,60,2
78335AS344103,78335,Appartement,77.95,77,4
78361AX13583,78361,Appartement,58.64,57,3
78361AH97162,78361,Appartement,42.76,50,2
78335AS35929,78335,Appartement,27.05,29,1
78267AK12139,78267,Maison,71.74,72,4
78591AH72130,78591,Appartement,55.89,60,2
78520J12710,78520,Appartement,29.93,42,2
78089AD2342,78089,Maison,73.81,50,3
78362AR1182110,78362,Appartement,88.64,88,4
78089AB73310,78089,Appartement,69.02,71,4
78337AB1672,78337,Maison,65.79,63,2
78291AI31712,78291,Appartement,67.61,70,2
78327AE3691,78327,Appartement,58.84,60,3
78310AB9471,78310,Appartement,62.17,61,3
78314AK384,78314,Appartement,50.55,53,3
78089AD5691306,78089,Appartement,63.28,76,3
78327AC48312,78327,Maison,67.73,76,4
78361AI18020,78361,Appartement,45.48,43,2
78089AD6342,78089,Maison,35.98,40,2
78327AD3681,78327,Appartement,44.5,44,2
78361AB11013,78361,Appartement,85.68,78,4
78362AB44424,78362,Appartement,66.22,61,3
78361AH51510,78361,Appartement,95.7,98,4
78362AR10676,78362,Appartement,24.28,26,1
78335AS79813,78335,Appartement,49.63,49,2
78361AL472104,78361,Appartement,60.79,61,3
78335AP302157,78335,Appartement,65.82,71,4
78310AB4202,78310,Appartement,31.39,35,2
78361AE3345021,78361,Appartement,64.72,65,3
78361AB6874,78361,Appartement,24.16,24,2
78402AA36314,78402,Appartement,61.4,62,3
78361AH39815,78361,Appartement,52.65,60,3
78362AR118283,78362,Appartement,36.0,36,2
78591AH7941,78591,Maison,66.06,60,3
78402D19422,78402,Appartement,30.31,50,2
78361AH97139,78361,Appartement,81.45,81,5
78361AL522319,78361,Appartement,69.57,69,4
78361AB2237,78361,Appartement,23.54,51,3
78361AL51321,78361,Appartement,39.61,39,2
78565ZA1455,78565,Maison,116.41,122,4
78089AC4022,78089,Appartement,28.03,29,2
78217F3363,78217,Maison,55.38,45,2
78361AH97125,78361,Appartement,56.8,57,3
78327AD14610,78327,Maison,110.88,100,5
78361AK26847,78361,Appartement,61.52,61,3
78335AP302185,78335,Appartement,67.96,71,4
78361AB727111,78361,Appartement,32.17,32,2
78354AL4412,78354,Appartement,75.17,72,4
78361AH534135,78361,Appartement,55.71,55,3
78474E48912,78474,Appartement,39.1,39,2
78362AC16910,78362,Appartement,66.66,67,4
78361AB52321,78361,Appartement,56.73,71,3
78402D8362,78402,Maison,137.31,136,4
78362AC256202,78362,Maison,69.51,70,3
78335AT6182,78335,Appartement,74.21,71,3
78361AH532149,78361,Appartement,70.22,70,3
78361AK38110,78361,Appartement,67.16,68,3
78362AV76431,78362,Appartement,59.01,59,3
78361AE3345003,78361,Appartement,77.94,78,4
78361AE3345205,78361,Appartement,42.29,41,2
78361AY3432,78361,Appartement,84.47,84,4
78361AH177175,78361,Appartement,27.12,27,1
78383AO89518,78383,Appartement,27.81,28,1
78383AO89525,78383,Appartement,27.44,28,1
78208AO41219,78208,Appartement,44.43,44,2
78128B2013,78128,Maison,41.26,36,1
78208AO222517,78208,Appartement,46.19,47,2
78397B522103,78397,Appartement,98.69,97,5
78208AO489,78208,Appartement,39.45,39,2
78356AO62211,78356,Appartement,49.66,47,2
78383AO895202,78383,Appartement,67.0,67,3
78517AK97301,78517,Appartement,20.04,20,1
78397B49621,78397,Appartement,36.74,37,1
78208AI17917,78208,Appartement,30.31,29,1
78383AS175812,78383,Appartement,78.97,78,4
78208AO223421,78208,Appartement,85.06,85,4
78562B8781,78562,Maison,93.0,65,3
78220AO21913019,78220,Maison,132.96,126,6
78062G177312,78062,Appartement,60.98,59,3
78616U56125,78616,Appartement,28.26,29,1
78321A4063126,78321,Appartement,31.18,31,1
78517AP23049,78517,Appartement,31.69,32,1
78208AP1118,78208,Appartement,76.07,72,3
78262Y34928,78262,Maison,106.06,105,5
78550A763,78550,Maison,101.85,107,6
78442AD726,78442,Appartement,146.58,100,3
78517AL28326,78517,Appartement,61.52,64,3
78517AL310202,78517,Appartement,61.56,61,3
78160AV8756,78160,Appartement,88.82,85,4
78128ZE4634,78128,Maison,101.34,92,4
78517AW230104,78517,Appartement,27.68,27,1
78537AI703,78537,Appartement,111.1,110,5
78397A28491,78397,Appartement,61.46,60,2
78208AO224314,78208,Appartement,105.31,106,5
78517AD311,78517,Appartement,28.95,32,2
78383AS143636,78383,Appartement,23.54,23,1
78537AW1012,78537,Appartement,18.0,36,1
78208AO4138,78208,Appartement,81.8,81,4
78366B3482,78366,Maison,87.55,78,4
78398B10252,78398,Maison,221.92,221,7
78383AD8205,78383,Appartement,49.08,48,2
78575AS11510,78575,Appartement,50.22,37,3
78688AM219133,78688,Appartement,45.47,45,2
78208AP8315,78208,Appartement,34.92,34,1
78517AW2711,78517,Appartement,42.04,42,2
78442AC185298,78442,Appartement,68.86,72,4
78208AT44917,78208,Appartement,94.96,91,5
78383AB4014,78383,Appartement,53.23,53,2
78513S10914,78513,Appartement,14.2,30,1
78208BK1842,78208,Appartement,64.16,64,3
78208AO222409,78208,Appartement,34.62,34,1
78321A47542,78321,Appartement,69.4,69,3
78688AM3911,78688,Appartement,47.92,48,2
78269B84415,78269,Appartement,28.1,33,2
78397A112481,78397,Appartement,85.44,81,4
78160AV283,78160,Appartement,22.29,46,1
78168AD366,78168,Appartement,17.05,18,1
78356AS14543,78356,Appartement,58.2,58,3
78550C15717,78550,Maison,120.27,103,4
78442AC185307,78442,Appartement,70.06,67,4
78517AD1539,78517,Appartement,38.46,38,1
78517AS33925,78517,Appartement,70.94,73,3
78517AM1124,78517,Appartement,43.04,42,2
78517AT435,78517,Appartement,57.6,59,2
78321C15691,78321,Maison,96.53,110,4
78208AO452287,78208,Appartement,88.88,88,3
78517AV60253,78517,Appartement,72.43,73,3
78208AO16150,78208,Appartement,70.32,71,3
78220AN3035,78220,Maison,99.08,80,4
78397A21563,78397,Appartement,49.4,39,2
78517AD56101,78517,Appartement,18.29,20,1
78616R25834,78616,Maison,146.12,148,3
78420E18523,78420,Maison,162.15,130,5
78517AA2710,78517,Appartement,30.56,40,2
78383B37392,78383,Maison,95.0,105,5
78160AV8759,78160,Appartement,71.63,71,3
78120C135440,78120,Maison,123.05,124,5
78160AV8764,78160,Appartement,23.49,27,1
78575AE3754,78575,Appartement,26.25,27,1
78356AO62223,78356,Appartement,81.27,79,4
78575AB28326,78575,Appartement,31.45,31,1
78356AS10123,78356,Appartement,23.06,81,4
78442AD925,78442,Appartement,56.34,55,2
78683AA2342,78683,Appartement,45.4,35,1
78383AB2524,78383,Appartement,87.8,82,4
78220AN2295,78220,Appartement,43.27,43,2
78383AO90085,78383,Appartement,89.0,89,4
78688AM219161,78688,Appartement,45.8,45,2
78688AI46346,78688,Appartement,32.02,32,2
78208AI183105,78208,Appartement,52.28,52,2
78383AP85624,78383,Appartement,48.49,47,2
78383AB2871,78383,Appartement,101.49,102,5
78220AN2294,78220,Appartement,44.04,44,2
78688AM826,78688,Maison,86.06,90,5
78442AC185515,78442,Appartement,83.9,96,5
78220AN28120,78220,Appartement,48.05,48,3
78321A4063204,78321,Appartement,40.8,39,1
78486AR2323,78486,Appartement,37.4,37,2
78513U29922,78513,Appartement,27.99,40,2
78537AW2742,78537,Appartement,47.94,50,2
78208AO222805,78208,Appartement,84.35,87,4
78383AC8621,78383,Maison,119.78,93,4
78623AH8135,78623,Appartement,38.27,31,1
78208AT496259,78208,Appartement,99.16,100,5
78517AD1385,78517,Appartement,51.8,55,2
78220AO2193009,78220,Appartement,82.45,83,3
78160AH784,78160,Appartement,31.13,35,1
78128ZE4669,78128,Maison,164.08,169,8
78517AM416246,78517,Appartement,51.0,51,2
78517AH44103,78517,Appartement,49.54,30,3
78517AM11027,78517,Appartement,69.48,71,3
78262Y34922,78262,Maison,80.0,78,4
78517AK58429,78517,Appartement,76.48,80,3
78220AN2810,78220,Appartement,15.62,15,1
78087A9808,78087,Maison,79.98,81,4
78208BL30248,78208,Appartement,32.5,32,1
78321A47543,78321,Appartement,71.4,71,3
78356AO1704,78356,Appartement,84.7,76,4
78208AL51225,78208,Appartement,47.78,47,2
78517AP37936,78517,Appartement,26.05,27,1
78486AP462,78486,Appartement,35.6,35,2
78208AT4481228,78208,Appartement,82.71,83,4
78486BA243,78486,Appartement,27.42,27,1
78486BA2412,78486,Appartement,39.73,45,2
78160AT25200,78160,Appartement,35.95,45,2
78321C205713,78321,Appartement,78.83,79,4
78208AL51214,78208,Appartement,101.69,100,5
78208BK25229,78208,Appartement,64.77,68,3
78208AI183146,78208,Appartement,62.25,61,3
78208AI20723,78208,Appartement,79.45,79,1
78517AM28215,78517,Appartement,62.3,63,3
78383AO90081,78383,Appartement,60.74,61,3
78208AO223408,78208,Appartement,66.74,66,3
78517AM416363,78517,Appartement,68.3,68,3
78160AV7622,78160,Appartement,24.8,28,2
78383AS23537,78383,Appartement,46.39,46,2
78486AP12512,78486,Appartement,40.44,39,2
78356AS14545,78356,Appartement,58.07,58,3
78208BL32758,78208,Maison,79.89,40,2
78517AK1120,78517,Appartement,18.74,18,1
78208AI18026,78208,Appartement,46.4,46,2
78208AI2045,78208,Maison,98.9,120,6
78616U5893,78616,Appartement,72.46,74,3
78644AK3136,78644,Appartement,20.04,20,1
78160AP31118,78160,Appartement,115.38,115,4
78517AP58023,78517,Appartement,79.05,78,3
78644AK3130,78644,Appartement,27.52,27,2
78383AN185303,78383,Appartement,48.0,48,2
78208AO22918,78208,Appartement,85.6,85,4
78383AS1401825,78383,Appartement,46.0,46,2
78517AT32146,78517,Appartement,48.33,60,3
78522C83716,78522,Appartement,28.51,22,1
78517AM416253,78517,Appartement,68.2,68,3
78517AK1139,78517,Appartement,76.42,77,3
78513U20321,78513,Appartement,64.1,65,2
78486AR14074,78486,Appartement,40.32,50,2
78517BD3765,78517,Appartement,62.05,60,3
78356AO691,78356,Appartement,80.25,80,4
78383AB94206,78383,Appartement,88.66,89,3
78160AH1946,78160,Appartement,76.4,90,4
78208AO222416,78208,Appartement,67.5,68,3
78383AS1401818,78383,Appartement,25.38,25,1
78208AO16151,78208,Appartement,54.06,54,2
78208AO222503,78208,Appartement,46.72,46,2
78208BL30243,78208,Appartement,70.67,70,3
78383AN5191348,78383,Appartement,116.44,102,4
78575AX1803,78575,Appartement,75.65,68,4
78383AO89514,78383,Appartement,64.95,65,3
78383AM5512,78383,Maison,139.0,120,6
78517AM59109,78517,Appartement,29.19,29,1
78220AK514,78220,Appartement,56.54,90,4
78644AA6216,78644,Appartement,61.51,61,3
78383AN5191346,78383,Appartement,43.41,42,2
78383AB3710,78383,Appartement,87.58,87,4
78321C19551,78321,Maison,78.55,75,4
78517AS33923,78517,Appartement,71.7,78,3
78575AS964,78575,Appartement,20.7,15,1
78356B1194,78356,Appartement,125.4,90,4
78208BL14386,78208,Appartement,20.6,20,1
78356AS22911,78356,Appartement,85.45,84,4
78517AH1307,78517,Appartement,37.8,38,1
78383AC27235,78383,Appartement,71.2,70,3
78517AM416170,78517,Appartement,68.35,68,3
78517AK581021,78517,Appartement,42.0,45,2
78208AN90126,78208,Appartement,52.3,52,2
78193B10311,78193,Appartement,21.66,23,1
78517AL2843,78517,Appartement,43.76,50,3
78128ZE467,78128,Maison,163.95,147,7
78193B6432,78193,Appartement,46.2,55,3
78575AE1803,78575,Appartement,22.16,24,1
78517AT32145,78517,Appartement,59.11,63,2
78397A268312,78397,Appartement,12.25,9,1
78383AS1262228,78383,Appartement,47.77,45,2
78383AS1311223,78383,Appartement,67.88,66,3
78397A250112,78397,Appartement,31.19,32,2
78356AO17032,78356,Appartement,68.5,64,3
78160AT6621,78160,Appartement,40.0,40,2
78517AL50313,78517,Appartement,95.73,95,7
78442AC113,78442,Appartement,40.88,41,4
78383AS166206,78383,Appartement,103.98,102,5
78220AT254,78220,Appartement,39.17,44,2
78321A2811,78321,Appartement,57.57,60,2
78208AT449305,78208,Appartement,66.14,66,3
78486AM22129,78486,Appartement,41.0,41,2
78383AB4122,78383,Appartement,87.62,87,4
78383AB11612,78383,Appartement,81.24,84,5
78517AK13318,78517,Appartement,31.2,33,1
78208BK4723,78208,Appartement,43.77,43,2
78383AB92105,78383,Appartement,96.05,97,5
78517AH1326,78517,Appartement,20.7,23,1
78220AL1646,78220,Maison,124.75,111,5
78356AO62109,78356,Appartement,68.17,65,3
78208BL14321,78208,Appartement,18.29,18,1
78383AB356,78383,Appartement,75.23,74,3
78356AO17015,78356,Appartement,68.08,64,3
78517BK109303,78517,Appartement,65.76,65,3
78517AA4212,78517,Appartement,63.02,80,3
78486AP1261,78486,Appartement,18.92,19,1
78356AO6963,78356,Appartement,67.84,66,3
78383AS1282030,78383,Appartement,65.03,63,3
78383AP614268,78383,Appartement,54.2,53,2
78442AH871,78442,Appartement,30.26,28,1
78220AK517,78220,Appartement,71.21,57,2
78193B1277,78193,Appartement,32.44,40,2
78356AO513,78356,Maison,105.97,107,6
78688AI43712,78688,Appartement,41.45,45,2
78062G88011,78062,Maison,86.25,68,4
78517AK1116,78517,Appartement,33.89,33,1
78420A88418,78420,Maison,35.3,34,2
78262X2052,78262,Maison,78.35,95,4
79202AX535285,79202,Appartement,56.34,52,2
79191DR3536,79191,Appartement,67.52,64,3
79114AE46956,79114,Appartement,65.79,71,3
79191BT3805,79191,Appartement,73.4,115,3
79191BK8930,79191,Appartement,65.65,65,4
79081AR13936,79081,Appartement,64.36,64,3
79191CP6953,79191,Appartement,92.38,83,3
79270AC107,79270,Appartement,82.0,82,5
79191BW1227,79191,Appartement,56.25,74,2
79124A175110,79124,Appartement,71.38,60,2
79191DE339208,79191,Appartement,21.25,21,1
79191CS15037,79191,Appartement,74.69,77,4
79191CT117109,79191,Appartement,65.15,65,4
79191BI12013,79191,Appartement,55.42,50,2
79270AE63823,79270,Appartement,89.87,88,3
79191BI7195,79191,Maison,62.08,62,3
79191BR15619,79191,Appartement,146.96,138,7
79191BN697128,79191,Appartement,41.92,41,2
79049AL13522,79049,Appartement,18.44,18,1
79202AK997,79202,Appartement,71.87,72,4
79191BR4777,79191,Appartement,42.43,41,1
79191KN37183,79191,Maison,85.71,84,4
79191BV2482,79191,Appartement,82.79,82,3
79130ZM823101,79130,Appartement,57.68,57,3
79191BZ801,79191,Appartement,49.55,51,3
79191BX65336,79191,Appartement,73.17,68,3
79202AL641,79202,Appartement,46.72,49,2
79191HT17450,79191,Appartement,19.2,20,1
79191CP3411,79191,Appartement,86.3,105,4
